Group Class code;Class code;January;February;March;April;May;June;July;August;September;October;November;December
622;6221;50,681;34,677;39,75;38,016;4,616;9,508;1,471;1,745;669;119,007;118,255;59,438
622;6222;916;332;5,777;399,226;906,343;699;125;;75;390;;36
622;6222;37,273;21,528;49,535;2,591,334;4,395,384;36,23;21,142;12,547;6,695;10,465;4,627;6,743
622;6222;1,336;280;4,913;412,167;946,162;1,007;1,048;;23;289;;202
622;6222;4,203;1,186;34,379;2,801,723;4,984,147;8,248;1,672;185;191;440;107;63
622;6222;;;1,156;336,492;1,250,464;;;;;;;
622;6222;;;750;67,48;126,917;17;;;;11;;
622;6223;45,989;82,562;413,418;359,229;318,772;316,493;302,19;146,506;92,559;127,056;89,667;108,105
622;6223;193,279;135,988;189,978;140,092;178,819;101,713;91,638;95,393;124,743;178,275;115,65;89,69
622;6224;410,268;348,699;417,725;338,927;110,674;95,643;29,55;11,279;97,629;161,186;194,845;158,541
622;6224;5,783;1,709;2,317;1,176;;535;18;;;83,965;106,055;69,146
622;6224;33,14;43,758;172,801;352,964;30,775;22,684;24,855;17,203;9,363;18,717;99,907;79,657
622;6224;228,486;197,704;278,547;235,171;84,28;52,457;49,807;42,703;42,239;28,468;89,4;86,09
622;6226;32,136;19,859;20,678;17,418;7,494;13,39;2,873;;;;;
622;6228;;;;1,561,196;4,117,118;407;393;;0;444;46;747
623;6230;550,434;469,182;493,854;485,737;459,874;395,347;255,105;401,688;380,11;530,731;243,117;270,075
623;6230;2,815,840;2,861,347;2,957,699;3,242,272;2,316,864;1,977,757;2,145,771;2,874,278;2,929,332;3,245,101;2,034,888;2,896,162
623;6230;329,84;306,752;335,003;347,549;203,598;180,791;146,964;310,502;171,649;302,938;241,033;333,126
623;6230;2,52;3,35;31,556;27,024;37,189;31,725;20,193;26,687;11,927;135,29;126,181;124,554
623;6230;178,609;173,831;159,781;182,583;53,392;35,447;21,002;129,241;244,927;52,382;7,417;4,62
623;6232;15,606;13,671;23,263;30,92;6,934;5,906;4,323;5,585;7,194;10,44;15,959;6,101
623;6232;31,25;18,099;23,109;25,001;3,855;6,393;1,198;1,239;519;850;;166
623;6232;126,863;39,958;52,707;95,664;16,307;35,339;1,452;18;47;204,24;700,628;237,649
623;6232;50,006;26,505;34,344;38,939;10,764;52,741;34,574;968;1,655;88,008;46,125;21,534
623;6232;27,709;22,324;22,796;28,951;8,198;6,985;4,1;3,364;1,049;138,16;156,92;310,723
623;6233;151,725;270,295;721,755;1,456,768;90,891;88,022;105,907;57,677;41,563;64,854;27,879;64,085
623;6233;817,932;944,466;2,475,518;3,564,314;757,623;818,113;812,808;615,607;662,241;906,771;601,472;838,181
623;6233;399,915;537,016;402,711;380,966;256,162;266,674;194,223;217,941;294,489;461,621;286,231;251,428
623;6233;;;32,531;34,243;22,9;12,627;13,812;26,381;6,031;7,797;9,107;5,614
623;6233;280,472;206,048;180,525;174,473;100,311;188,209;166,499;202,493;232,375;319,776;230,56;379,669
623;6233;;;;;;34;;;;;;
623;6234;42,92;37,363;28,716;25,727;36,638;38,838;1,546;199;2,164;121,88;16,375;6,513
623;6234;44,896;33,653;29,425;25,74;16,313;26,13;3,666;;23,89;29,586;2,09;46
623;6234;114,579;72,778;68,726;45,322;34,3;79,978;19,149;42,327;129,861;233,295;208,415;260,459
623;6234;17,064;12,305;11,878;20,57;3,672;4,737;31,571;20,756;10,22;12,723;14,92;16,026
623;6234;83,251;33,51;22,322;18,127;12,035;18,863;1,568;;;83;27,598;35,527
623;6235;496,283;480,218;828,889;993,392;514,489;383,537;285,593;215,529;269,598;425,696;261,492;359,693
623;6235;602,957;579,731;629,756;739,918;370,37;396,554;340,522;336,502;375,638;420,407;210,148;224,797
623;6235;115,794;154,995;117,979;141,681;85,734;135,871;93,138;53,967;47,338;61,494;65,044;95,535
623;6235;47,994;54,212;62,565;48,529;36,87;51,766;34,1;14,882;10,578;11,593;7,947;3,464
623;6235;104,654;81,136;137,56;137,761;130,706;106,549;104,816;79,421;69,33;82,673;45,577;39,929
623;6235;5,021;36,683;366,702;978,687;44,458;29,444;31,146;18,22;18,719;17,592;5,665;1,712
623;6235;;;;;;;;9;;;;47
623;6236;207,526;79,408;161,5;91,072;80,539;79,351;144,13;96,459;97,606;182,566;122,889;101,707
623;6236;606,782;583,021;694,983;742,781;456,555;194,15;351,358;436,091;243,507;372,925;277,865;332,934
623;6236;699;;279;279;279;;;279;;;;
623;6236;135,255;140,283;114,685;103,825;79,363;76,155;53,826;43,74;39,592;54,025;41,256;24,093
623;6236;;6,345;81,155;53,272;52,455;44,134;48,652;64,646;47,979;40,841;25,346;45,832
623;6237;10,597;72,504;78,392;56,159;51,685;57,175;28,246;22,564;13,636;19,797;1,579;
623;6237;4,889;2,663;8,58;8,056;8,807;12,466;9,552;14,502;12,21;11,639;26,272;23,191
623;6237;1,187;3,991;1,28;187;;28;79;;;;;
623;6237;70,058;60,352;57,063;45,49;33,577;34,14;15,443;9,621;4,679;14,495;4,896;1,066
623;6237;156,214;237,023;392,538;451,164;247,911;247,695;222,582;160,194;112,337;207,117;174,689;259,382
623;6237;1,043,766;1,020,981;1,137,679;1,232,611;549,528;950,668;637,173;517,129;658,12;966,567;745,715;956,5
623;6238;278,756;404,731;1,299,258;1,156,936;750,479;500,35;435,315;318,091;276,687;447,562;255,249;329,668
623;6238;7,32;18,935;95,033;66,464;49,908;34,826;23,479;16,297;12,475;23,23;11,338;10,602
623;6238;192,365;194,361;238,387;342,341;161,248;484,489;811,567;336,558;330,945;535,03;277,23;220,4
623;6238;260,044;197,684;268,498;242,988;192,503;154,747;132,051;104,346;74,489;116,446;51,952;57,341
623;6238;148,743;107,124;114,5;153,238;218,727;111,047;56,715;113,644;141,252;168,498;169,831;146,603
623;6239;131,235;165,918;204,022;198,078;132,179;127,847;66,352;146,809;31,213;41,815;19,36;18,766
624;6240;164,395;166,481;261,765;326,521;150,152;72,731;93,062;99,964;121,019;133,692;83,847;77,178
624;6240;2,837,871;2,702,145;3,207,334;3,397,860;2,588,982;2,048,298;1,927,648;2,056,563;2,025,445;3,307,168;2,338,339;3,328,779
624;6240;1,154,386;1,085,533;1,426,033;1,372,538;842,326;920,986;553,563;1,788,351;824,261;884,98;886,885;1,635,147
624;6241;26,766;15,913;16,163;21,147;8,428;15,35;930;;;;;
624;6241;317,055;99,915;71,413;93,881;48,041;142,788;5,869;;108;;66,007;156,808
624;6241;;56;;;;;;;;;;
624;6241;76,337;41,937;53,439;51,191;12,348;36,279;1,117;;;114,847;298,021;307,478
624;6242;72,485;60,784;56,639;55,421;128,706;76,254;27,43;19,747;46,212;33,114;16,879;14,374
624;6242;312,022;246,731;205,639;172,49;147,213;202,327;130,713;80,788;196,704;239,845;378,623;471,074
624;6242;37,564;31,04;31,504;39,318;21,221;72,453;4,577;;1,376;348;;
624;6242;108,095;113,189;107,446;104,855;76,794;168,571;10,51;848;735;;;307
624;6242;1,795;2,414;2,956;2,568;3,666;2,729;;;;;;
624;6242;2,885;5,248;8,131;1,855;234;558;693;75;;;;
624;6242;520,422;631,675;1,336,588;2,497,302;553,657;582,517;523,093;481,013;530,363;563,435;431,444;804,705
624;6242;570,988;534,747;517,743;452,179;247,298;319,647;306,954;197,12;175,026;176,09;131,802;157,349
624;6242;204,691;141,464;66,78;67,827;26,736;51,993;16,997;9,909;5,255;6,721;121;121
624;6243;25,929;31,306;26,313;25,139;20,971;39,146;4,394;;;;;186
624;6243;257,603;238,818;258,939;176,694;178,38;142,437;45,698;67,873;29,597;131,768;37,612;51,14
624;6243;190,294;80,703;74,281;49,954;49,098;83,249;12,225;1,256;26,645;45,381;36,074;82,415
624;6244;658,017;567,397;977,827;1,448,250;591,49;521,231;440,553;722,296;1,051,406;1,143,812;629,884;687,211
624;6244;1,277,053;1,298,092;1,700,105;2,173,841;1,802,682;1,229,274;946,864;953,146;1,175,139;1,373,885;907,991;1,107,912
624;6244;538,986;571,457;596,776;606,894;463,957;689,286;214,222;215,614;330,958;383,403;415,572;568,985
624;6244;256,292;223,852;214,29;286,475;304,083;339,409;331,541;293,976;267,846;274,878;109,161;74,782
624;6244;5,393;4,283;47,524;166,003;17,151;25,451;13,48;6,174;3,664;9,354;3,895;1,005
624;6245;111,213;98,057;90,491;73,211;46,714;49,409;115,575;101,891;57,436;62,866;61,205;87,271
624;6245;99,654;101,669;57,49;33,036;13,832;16,296;7,633;129,016;84,909;88,893;74,954;81,912
624;6246;13,318;9,56;3,541;3,542;2,479;6,022;7,438;6,73;4,817;10,265;3,531;2,125
624;6246;63,07;49,187;45,21;35,57;30,738;17,593;12,165;8,304;3,902;5,394;2,777;1,443
624;6246;38,079;81,708;98,02;132,07;45,658;82,827;64,402;43,482;29,591;49,835;44,55;36,819
624;6246;252,231;130,995;186,534;364,167;193,508;204,04;371,433;175,464;275,464;442,974;883,624;1,423,493
624;6246;14,016;7,336;19,579;17,266;75;2,914;1,171;;101,36;123,316;47,517;12,764
624;6246;1,283,963;1,232,797;1,267,896;1,324,802;1,267,321;1,073,036;911,393;460,229;377,172;306,458;98,692;96,081
624;6247;167,324;220,536;795,394;631,828;421,274;271,073;228,654;180,794;163,15;242,904;158,707;185,201
624;6247;676,403;800,264;824,176;872,918;1,430,211;1,341,818;810,961;577,876;644,575;703,334;715,399;784,355
624;6247;272,136;267,418;323,736;377,914;340,591;355,41;292,729;290,381;368,164;502,724;373,164;264,127
624;6247;20,478;11,403;4,421;3,025;1,629;698;233;;;;;
624;6247;;;;;;137;;;;36,354;132,593;102,428
624;6247;559;279;559;279;279;812;55;;;;;
624;6248;131,448;228,568;172,513;205,364;169,824;129,86;110,595;123,383;43,739;48,391;19,478;6,023
625;6250;;89;;;;;;;;;;
625;6250;1,147;6,042;6,042;1,836;1,379;5,12;13,937;6,749;;;;
625;6250;1,151,550;1,037,897;1,119,654;1,118,077;1,095,577;1,074,584;1,379,023;1,377,029;1,329,473;1,999,083;1,777,305;1,945,814
625;6250;63,171;45,66;58,807;50,443;65,316;49,855;45,019;58,471;57,238;96,645;76,739;81,146
625;6251;321,254;301,609;431,512;440,897;312,499;257,876;475,132;422,334;72,378;40,479;31,09;46,99
625;6252;63,536;69,87;60,056;68,978;38,052;28,705;43,537;10,012;2,654;327;1,009;
625;6252;356,151;280,355;455,31;445,489;279,212;206,594;319,875;255,471;579,461;1,614,555;766,423;1,102,522
625;6255;23,042;13,042;23,579;27,944;45,257;22,836;14,593;6,346;6,164;5,4;3,538;
625;6255;28,706;24,766;22,388;23,435;36,888;25,692;32,551;20,463;15,804;13,924;7,287;178
625;6255;8,467;10,168;7,72;9,991;15,477;13,766;11,981;12,047;7,15;11,111;7,351;3,009
625;6257;6,991;4,224;3,308;2,514;1,112;3,626;;47,093;56;39,07;28,991;16,15
625;6257;30,626;17,785;14,897;6,879;5,271;8,308;8,598;51,262;38,271;34,614;39,18;50,888
625;6258;408,21;472,634;516,523;406,12;498,924;311,762;223,205;147,093;351,513;391,53;447,251;414,915
625;6258;456,024;355,896;315,772;342,973;382,967;548,188;375,751;483,992;375,087;356,067;262,638;258,041
625;6258;120,542;142,15;166,458;106,794;101,771;48,294;45,5;19,855;22,888;24,302;53,075;48,444
625;6258;21,822;30,374;68,692;62,29;32,897;22,664;11,495;9,486;6,402;2,243;1,449;374
625;6259;153,206;127,393;189,701;145,757;79,916;60,262;107,327;101,346;91,5;140,126;77,386;159,477
625;6259;60,729;67,336;85,832;74,449;48,131;41,869;28,626;47,07;51,253;55,015;47,098;41,902
626;6261;19,197;24,521;26,589;26,756;14,916;34,214;36,357;39,527;29,832;34,888;21,847;26,755
650;6500;1,251,741;980,538;990,672;1,024,009;1,455,485;1,437,166;1,025,286;1,298,271;1,203,055;1,244,412;1,094,965;1,474,552
650;6500;1,375,742;1,148,523;1,207,140;1,185,228;1,466,109;1,547,406;1,256,549;1,120,622;1,069,255;1,240,124;1,266,895;1,224,288
650;6500;2,784,153;2,266,235;2,521,824;2,616,542;2,609,124;2,852,564;2,413,373;2,463,724;2,388,286;2,638,252;2,393,765;3,387,386
650;6500;345,084;275,835;306,375;281,709;325,352;276,162;250,664;249,69;272,575;298,324;210,364;206,256
650;6500;176,74;138,824;157,2;163,259;179,154;175,29;146,662;147,981;150,525;163,385;110,828;119,301
650;6501;288,616;254,108;282,46;236,57;218,65;232,428;224,014;253,241;297,83;267,647;244,484;323,424
650;6501;34,393;11,495;8,411;14,673;1,449;1,355;5,888;41,729;12,617;43,551;15,421;
650;6501;281,777;217,279;214,111;210,661;194,643;231,379;133,674;103,224;122,915;154,237;129,321;141,118
650;6502;458,35;306,674;418,327;333,402;215,948;204,61;307,915;262,338;282,693;489,081;866,202;876,92
650;6502;130,168;90,933;104,855;115,671;110,276;107,678;86,155;76,251;80,625;73,646;56,474;111,722
650;6502;308,476;262,53;245,859;277,867;213,104;215,004;168,899;332,621;268,38;278,764;142,856;332,806
650;6503;1,690,857;992,044;1,042,015;805,209;972,206;947,27;766,878;890,252;940,849;1,412,132;2,207,337;3,196,171
650;6503;2,514,889;1,819,794;1,906,176;1,529,500;1,671,181;1,802,384;1,653,937;2,926,240;2,830,057;3,511,492;4,748,664;4,919,620
650;6503;293,032;194,298;202,773;300,633;273,713;281,593;222,091;203,631;384,566;429,702;207,709;310,022
650;6503;172,006;163,567;207,232;282,734;271,113;371,088;365,201;278,068;353,246;496,929;278,651;214,26
650;6504;1,166,789;727,695;951,369;820,669;966,576;737,722;900,232;1,763,654;2,039,927;1,734,232;1,994,635;2,308,263
650;6504;339,904;195,582;263,877;215,595;265,737;306,709;48,306;2,837;709;;493;
650;6504;784,52;694,633;731,508;638,238;745,753;645,092;527,977;1,055,767;823,317;1,199,747;811,43;1,122,570
650;6504;192,611;147,062;108,707;60,754;76,433;90,146;119,238;214,111;221,54;227,856;148,999;170,232
650;6504;214,807;197,753;147,234;28,989;2,731;;1,52;5,13;;5,223;2,938;
650;6504;617,832;507,947;380,695;491,54;583,26;515,587;621,65;653,199;592,406;694,072;526,951;630,188
650;6504;782,549;780,741;832,884;677,489;634,256;626,939;616,034;594,171;603,435;944,277;813,882;762,551
650;6505;4,028,785;3,921,542;3,700,879;3,034,585;3,838,318;3,275,909;3,779,435;3,844,827;3,797,940;4,812,991;3,907,566;4,421,415
650;6505;239,537;192,771;375,613;326,634;303,475;348,024;286,452;208,385;318,51;323,918;142,259;155,251
650;6505;111,351;106,138;127,619;107,876;133,621;138,903;120,232;142,18;137,206;165,251;132,55;177,518
650;6505;17,899;102,462;57,993;75,867;79,293;26,42;77,678;93,598;120,631;140,748;59,761;65,233
650;6506;1,413,993;1,228,793;1,320,931;1,112,412;1,414,134;1,166,286;1,011,344;1,177,184;1,121,109;1,451,999;1,120,432;1,273,808
650;6506;100,574;100,716;107,206;119,657;108,557;108,492;151,198;139,79;176,683;195,626;131,171;140,466
650;6506;22,9;24,826;32,047;31,764;52,221;31,675;27,822;7,919;17,677;28,521;27,549;32,24
650;6507;74,973;60,882;74,261;76,911;78,197;35,896;6,239;10,808;38,869;55,964;48,131;59,729
650;6507;17,734;16,014;13,78;9,019;4,879;933;1,032;752;107;;36;
650;6507;63,215;55,691;91,848;103,455;81,758;70,729;36,968;26,265;61,197;71,307;65,189;74,398
650;6507;86,659;65,573;96,868;88,22;91,836;88,576;60,797;60,676;84,59;103,928;82,684;83,441
650;6507;132,392;140,31;176,102;170,716;146,606;110,291;57,427;73,564;93,222;124,322;116,022;179,4
651;6510;385,564;298,888;320,043;389,01;435,824;352,539;285,74;230,557;190,52;190,974;222,305;263,775
651;6510;561,535;407,088;410,257;538,523;520,601;599,648;517,223;473,668;343,948;376,9;420,489;607,114
651;6510;91,713;76,034;80,53;109,153;216,44;212,891;199,682;138,277;245,457;262,647;123,852;211,135
651;6510;114,545;33,123;147,157;111,213;102,793;77,349;7,494;190,593;286,772;217,405;89,052;83,775
651;6510;26,568;20,035;17,664;29,052;30,381;27,39;11,106;1,413;799;1,353;764;
651;6510;1,445,910;1,554,773;1,480,031;1,805,908;1,448,886;1,257,290;1,253,468;1,284,079;1,392,082;1,223,682;1,224,834;1,994,169
651;6510;813,277;438,409;697,241;656,295;632,438;714,699;790,175;578,114;340,371;867,856;568,914;1,146,906
651;6510;574,246;414,842;530,357;508,222;455,636;666,26;490,821;343,787;310,563;576,471;423,129;540,449
651;6510;393,026;64,305;84,091;115,775;27,127;30,804;41,408;4,128;11,358;36,5;557,61;3,458,441
651;6511;179,753;137,392;111,259;110,694;91,62;138,811;45,417;25,14;45,415;34,522;27,356;8,702
651;6512;43,872;32,21;25,43;26,584;24,637;46,475;5,298;2,794;1,58;;3,057;7,545
652;6520;8,123;4,094;6,037;6,142;2,262;27,248;6,005;2,094;515;1,489;93;129
652;6520;4,366;3,679;7,379;7,279;3,094;6,475;1,335;993;650;27;106;
652;6520;5,293;3,97;3,198;3,419;3,474;6,867;1,159;331;110;114;36;5
652;6520;4,447;1,567;1,75;2,296;1,968;12,058;776;;93;25;;
652;6521;89,111;69,493;73,426;68,943;75,089;72,584;23,298;23,794;34,55;47,231;40,696;38,636
652;6521;153,223;137,81;129,241;103,306;111,598;86,336;37,618;67,415;72,9;69,283;74,21;76,009
652;6521;17,377;13,555;14,35;10,79;13,278;14,381;2,177;3,308;4,447;7,347;5,91;8,236
652;6521;98,898;94,191;101,881;92,621;110,796;92,623;37,786;64,648;80,43;87,389;82,385;86,759
652;6521;9,708;4,076;4,808;5,678;4,534;6,128;681;1,191;4,221;3,232;3,14;4,486
652;6522;15;10,093;9,042;8,425;6,215;9,712;2,58;3,312;3,575;5,03;3,304;4,068
652;6522;34,374;25,503;20,461;15,616;19,396;33,322;17,625;3,178;3,016;1,892;387;494
653;6530;1,034,550;832,859;926,685;678,167;729,251;856,108;288,57;694,508;653,104;676,887;374,371;623,157
653;6530;7,922;103,832;100,991;43,488;33,624;21,19;11,482;4,306;4,318;9,874;35,15;55,354
653;6531;104,441;84,075;72,849;71,56;45,715;67,337;49,203;55,49;56,658;68,854;70,092;61,822
653;6531;599,938;463,735;561,559;363,607;544,639;569,852;307,238;445,884;395,557;338,694;192,098;297,136
653;6532;89,499;69,768;92,834;95,944;101,118;303,157;149,218;16,918;25,444;26,891;3,895;1,311
653;6532;410,313;372,302;431,518;423,024;454,214;520,981;291,272;165,396;162,967;140,659;103,196;117,925
653;6532;100,659;96,107;89,214;69,13;78,112;51,395;44,71;88,713;85,561;91,486;82,718;76,649
660;6600;168;266;271;164;262;442;327;103;70;59;47;19
660;6600;397;607;463;724;519;886;520;172;129;54;14;
660;6601;32,017;28,818;35,375;23,083;23,008;27,267;18,592;26,606;34,443;34,854;30,628;26,417
660;6601;63,109;58,209;60,235;48,542;49,716;47,707;30,229;44,19;67,79;75,062;72,308;44,317
660;6604;18,254;16,516;16,714;11,341;10,596;12,748;11,965;14,084;14,789;14,294;15,441;11,358
660;6604;8,963;8,374;10,944;8,548;11,303;7,902;7,569;10,238;10,327;10,576;6,391;4,047
660;6604;29,682;29,385;28,096;16,691;16,187;19,879;15,447;25,142;37,248;41,194;41,834;18,631
661;6611;47,462;39,788;53,523;46,426;39,665;31,093;43,122;43,335;32,368;43,493;28,998;34,158
661;6612;254,761;237,793;271,702;266,148;257,608;236,805;207,196;284,273;365,086;403,709;240,571;290,635
661;6613;;55;5,648;316,472;843,169;64;;74;;;;
661;6613;;;2,076;139,741;498,203;;;;;;;
662;6621;38,899;38,686;38,883;32,953;37,852;36,545;37,667;34,485;28,226;24,895;24,584;20,991
662;6622;288,944;263,65;354,99;409,289;248,003;196,395;213,37;211,78;184,929;220,669;227,811;328,767
662;6623;38,436;35,767;63,197;67,779;35,78;27,935;21,509;23,288;17,189;23,875;82,198;90,057
662;6624;217,626;191,488;283,251;219,884;201,826;177,491;172,131;191,059;161,54;243,878;180,284;258,485
662;6625;464,058;414,491;480,283;579,321;562,049;491,6;562,461;504,166;479,373;576,92;519,013;742,68
663;6631;103,034;72,161;70,301;66,767;70,115;67,697;64,993;74,021;95,797;91,851;79,82;102,779
663;6631;66,807;71,182;52,996;36,942;44,043;34,905;5,583;1,694;1,303;726;690;93
663;6632;72,786;64,969;96,529;107,944;65,218;56,576;68,565;61,073;56,464;75,725;88,196;101,187
663;6633;99,436;86,246;77,45;49,78;60,853;55,208;55,004;58,417;83,824;67,863;83,333;82,49
663;6633;58,451;53,069;38,336;31,248;39,232;40,351;18,649;15,921;11,655;10,098;6,555;10,35
663;6634;;;;;;;;651;1,395;837;2,606;3,815
663;6634;3,49;3,076;1,558;1,167;588;242;514;;;;185;
665;6650;53,916;38,812;53,557;74,036;289,8;419,559;479,201;508,072;306,09;343,82;168,985;183,773
665;6651;18,977;16,016;26,589;50,107;138,464;154,227;212,235;137,298;112,272;125,239;45,473;35,355
665;6651;32,19;30,065;44,308;57,774;203,619;238,187;220,942;195,255;138,178;147,195;72,26;50,528
665;6652;11,112;5,789;5,384;14,736;130,814;158,25;176,927;238,239;114,179;98,498;39,334;29,657
665;6652;33,441;12,47;19,517;39,163;298,808;287,846;394,264;510,382;412,885;353,703;79,404;73,401
666;6660;57,194;64,808;94,279;110,529;57,455;48,307;71,579;73,022;56,562;78,359;53,499;80,119
666;6660;900,627;894,258;1,126,715;1,422,487;850,891;672,182;740,268;638,278;609,474;721,18;628,742;885,042
666;6661;704,388;654,594;713,268;738,681;672,554;587,483;631,114;580,715;513,573;585,492;512,388;590,338
666;6662;1,559;735;1,544;992;1,102;698;1,705;2,069;1,666;969;2,878;3,211
666;6662;1,379;1,654;882;1,379;1,323;1,048;1,985;717;882;805;1,158;1,599
667;6674;;186;8,089;12,584;14,257;3,797;;;;;;
668;6680;5,954;3,558;2,878;2,692;1,364;1,051;772;350;93;93;329;297
668;6681;2,638,723;2,147,279;1,903,510;1,776,238;1,656,465;1,567,217;2,303,756;2,109,838;1,927,307;1,962,849;2,102,262;4,584,044
